,Day,Month,Year,DAP,Stage,WC(1.20)a,Raina,Irri,Surf,Infilt,RO,Drain,CR,Zgwta,Ex,E,E/Ex,Trxa,Tra,Tr/Trx,ETx,ET,ET/ETx,GD,Za,StExp,StSto,StSen,StSalta,StWeed,CC,CCw,StTr,Kc(Tr),Trxb,Trb,TrW,Tr/Trxb,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.20)b,Wr(0.40),Zb,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.20),SaltZ,Zc,ECe,ECsw,StSaltb,Zgwtb,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rainb,ETo,Tmin,Tavg,Tmax,CO2
104,26,9,2007,-9,0,435.2,1.6,0.0,0.0,1.6,0.0,0.0,0.0,-9.9,1.5,1.5,100,0.0,0.0,100,1.5,1.5,100,15.3,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,435.2,435.2,1.5,435.2,750.0,450.0,360.2,240.8,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,15.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3,12.7,17.3,21.9,384.02
105,27,9,2007,-9,0,456.7,22.8,0.0,0.0,21.9,0.9,0.0,0.0,-9.9,0.5,0.5,100,0.0,0.0,100,0.5,0.5,100,13.7,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,456.7,456.7,1.5,456.7,750.0,450.0,360.2,233.7,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,36.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.4,11.9,15.7,19.5,384.02
106,28,9,2007,-9,0,452.5,0.0,0.0,0.0,0.0,0.0,1.1,0.0,-9.9,3.1,3.1,100,0.0,0.0,100,3.1,3.1,100,9.7,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,452.5,452.5,1.5,452.5,750.0,450.0,360.2,252.5,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,28.9,31.4,30.7,30.4,30.3,30.2,30.1,30.1,30.1,30.1,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.0,11.7,15.4,384.02
107,29,9,2007,-9,0,447.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-9.9,3.3,3.3,100,0.0,0.0,100,3.3,3.3,100,6.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,447.6,447.6,1.5,447.6,750.0,450.0,360.2,254.1,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,25.6,30.4,30.2,30.2,30.2,30.2,30.1,30.1,30.1,30.1,30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.3,8.4,13.6,384.02
108,30,9,2007,-9,0,444.7,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-9.9,1.7,1.7,100,0.0,0.0,100,1.7,1.7,100,6.7,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,444.7,444.7,1.5,444.7,750.0,450.0,360.2,242.3,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,23.9,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.7,8.7,14.7,384.02
109,1,10,2007,-9,0,443.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-9.9,1.2,1.2,98,0.0,0.0,100,1.2,1.2,98,10.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,443.0,443.0,1.5,443.0,750.0,450.0,360.2,239.2,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,22.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,6.6,12.4,18.2,384.02
110,2,10,2007,-9,0,442.5,0.6,0.0,0.0,0.6,0.0,0.2,0.0,-9.9,0.8,0.8,100,0.0,0.0,100,0.8,0.8,100,14.3,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,442.5,442.5,1.5,442.5,750.0,450.0,360.2,236.3,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,22.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,11.4,16.3,21.2,384.02
111,3,10,2007,-9,0,441.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-9.9,1.0,0.9,93,0.0,0.0,100,1.0,0.9,93,11.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,441.5,441.5,1.5,441.5,750.0,450.0,360.2,237.6,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,21.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.2,13.4,16.6,384.02
112,4,10,2007,-9,0,439.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,2.3,1.8,77,0.0,0.0,100,2.3,1.8,77,11.8,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,439.7,439.7,1.5,439.7,750.0,450.0,360.2,246.8,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,19.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.8,13.8,19.9,384.02
113,5,10,2007,-9,0,439.9,2.4,0.0,0.0,2.4,0.0,0.0,0.0,-9.9,2.2,2.2,100,0.0,0.0,100,2.2,2.2,100,12.9,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,439.9,439.9,1.5,439.9,750.0,450.0,360.2,246.1,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,19.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.0,9.1,14.9,20.7,384.02
114,6,10,2007,-9,0,438.5,1.6,0.0,0.0,1.6,0.0,0.0,0.0,-9.9,3.4,3.0,88,0.0,0.0,100,3.4,3.0,88,5.9,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,438.5,438.5,1.5,438.5,750.0,450.0,360.2,254.7,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,18.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.1,3.8,7.9,12.0,384.02
115,7,10,2007,-9,0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,2.4,1.5,63,0.0,0.0,100,2.4,1.5,63,5.6,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,437.0,437.0,1.5,437.0,750.0,450.0,360.2,247.3,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,17.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.3,7.6,11.8,384.02
116,8,10,2007,-9,0,436.7,1.4,0.0,0.0,1.4,0.0,0.0,0.0,-9.9,1.9,1.7,88,0.0,0.0,100,1.9,1.7,88,8.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,436.7,436.7,1.5,436.7,750.0,450.0,360.2,244.2,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,16.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,5.3,10.4,15.5,384.02
117,9,10,2007,-9,0,436.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.0,0.5,52,0.0,0.0,100,1.0,0.5,52,10.6,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,436.2,436.2,1.5,436.2,750.0,450.0,360.2,237.4,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,16.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.2,12.6,15.1,384.02
118,10,10,2007,-9,0,435.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.2,0.6,48,0.0,0.0,100,1.2,0.6,48,11.6,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,435.6,435.6,1.5,435.6,750.0,450.0,360.2,239.2,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,15.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.9,13.6,16.4,384.02
119,11,10,2007,-9,0,480.3,53.8,0.0,0.0,45.5,8.3,0.0,0.0,-9.9,0.9,0.9,100,0.0,0.0,100,0.9,0.9,100,12.0,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,480.3,480.3,1.5,480.3,750.0,450.0,360.2,236.5,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,49.1,41.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,0.8,10.9,14.0,17.1,384.02
120,12,10,2007,-9,0,471.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,-9.9,1.5,1.5,100,0.0,0.0,100,1.5,1.5,100,5.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,471.0,471.0,1.5,471.0,750.0,450.0,360.2,241.1,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,33.1,34.7,33.7,32.3,31.6,31.1,30.9,30.6,30.5,30.4,30.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,7.4,11.4,384.02
121,13,10,2007,-9,0,459.3,0.2,0.0,0.0,0.2,0.0,10.2,0.0,-9.9,1.8,1.7,93,0.0,0.0,100,1.8,1.7,93,5.1,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,459.3,459.3,1.5,459.3,750.0,450.0,360.2,243.4,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,29.3,31.4,31.2,31.1,31.0,30.8,30.7,30.6,30.5,30.4,30.4,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,2.6,7.1,11.6,384.02
122,14,10,2007,-9,0,451.5,0.0,0.0,0.0,0.0,0.0,6.1,0.0,-9.9,2.3,1.7,74,0.0,0.0,100,2.3,1.7,74,6.1,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,451.5,451.5,1.5,451.5,750.0,450.0,360.2,246.6,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,27.6,30.4,30.4,30.4,30.3,30.3,30.3,30.3,30.2,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,6.2,8.1,10.0,384.02
123,15,10,2007,-9,0,447.2,0.0,0.0,0.0,0.0,0.0,2.6,0.0,-9.9,2.8,1.7,61,0.0,0.0,100,2.8,1.7,61,7.1,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,447.2,447.2,1.5,447.2,750.0,450.0,360.2,250.6,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,25.9,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.9,9.1,11.3,384.02
124,16,10,2007,-9,0,445.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,-9.9,2.3,1.2,52,0.0,0.0,100,2.3,1.2,52,6.9,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,445.1,445.1,1.5,445.1,750.0,450.0,360.2,246.7,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,24.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,6.2,8.9,11.6,384.02
125,17,10,2007,-9,0,444.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-9.9,1.2,0.6,47,0.0,0.0,100,1.2,0.6,47,8.6,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,444.2,444.2,1.5,444.2,750.0,450.0,360.2,239.2,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,24.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.8,10.6,15.3,384.02
126,18,10,2007,-9,0,443.5,0.2,0.0,0.0,0.2,0.0,0.1,0.0,-9.9,0.9,0.9,97,0.0,0.0,100,0.9,0.9,97,9.1,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,443.5,443.5,1.5,443.5,750.0,450.0,360.2,236.7,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,23.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,5.1,11.1,17.1,384.02
127,19,10,2007,-9,0,469.6,32.4,0.0,0.0,26.7,5.7,0.0,0.0,-9.9,0.6,0.6,100,0.0,0.0,100,0.6,0.6,100,12.5,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,469.6,469.6,1.5,469.6,750.0,450.0,360.2,234.4,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,49.4,30.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.5,11.7,14.5,17.3,384.02
128,20,10,2007,-9,0,462.5,0.0,0.0,0.0,0.0,0.0,3.9,0.0,-9.9,3.2,3.2,100,0.0,0.0,100,3.2,3.2,100,11.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,462.5,462.5,1.5,462.5,750.0,450.0,360.2,253.7,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,31.5,33.9,32.2,31.3,30.8,30.6,30.5,30.3,30.2,30.2,30.2,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.5,13.4,15.3,384.02
129,21,10,2007,-9,0,453.9,0.0,0.0,0.0,0.0,0.0,5.6,0.0,-9.9,3.0,3.0,100,0.0,0.0,100,3.0,3.0,100,12.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,453.9,453.9,1.5,453.9,750.0,450.0,360.2,252.1,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,27.4,31.2,30.8,30.7,30.6,30.5,30.4,30.4,30.3,30.3,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,11.2,14.4,17.7,384.02
130,22,10,2007,-9,0,448.3,0.0,0.0,0.0,0.0,0.0,3.8,0.0,-9.9,1.8,1.8,100,0.0,0.0,100,1.8,1.8,100,12.4,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,448.3,448.3,1.5,448.3,750.0,450.0,360.2,243.2,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,25.6,30.4,30.3,30.2,30.2,30.2,30.2,30.2,30.2,30.1,30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,11.7,14.4,17.1,384.02
131,23,10,2007,-9,0,446.5,1.2,0.0,0.0,1.2,0.0,1.7,0.0,-9.9,1.3,1.3,100,0.0,0.0,100,1.3,1.3,100,10.1,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,446.5,446.5,1.5,446.5,750.0,450.0,360.2,239.6,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,25.5,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,9.2,12.1,14.9,384.02
132,24,10,2007,-9,0,444.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-9.9,1.8,1.6,90,0.0,0.0,100,1.8,1.6,90,5.7,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,444.3,444.3,1.5,444.3,750.0,450.0,360.2,243.0,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,24.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.1,7.7,12.3,384.02
133,25,10,2007,-9,0,442.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-9.9,1.7,1.3,75,0.0,0.0,100,1.7,1.3,75,6.0,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,442.8,442.8,1.5,442.8,750.0,450.0,360.2,242.4,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,22.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,8.0,14.2,384.02
134,26,10,2007,-9,0,446.7,5.6,0.0,0.0,5.6,0.0,0.1,0.0,-9.9,1.6,1.6,100,0.0,0.0,100,1.6,1.6,100,7.8,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,446.7,446.7,1.5,446.7,750.0,450.0,360.2,241.8,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,26.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.5,3.5,9.8,16.0,384.02
135,27,10,2007,-9,0,445.1,0.4,0.0,0.0,0.4,0.0,0.0,0.0,-9.9,2.2,2.0,91,0.0,0.0,100,2.2,2.0,91,7.6,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,445.1,445.1,1.5,445.1,750.0,450.0,360.2,246.5,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,4.3,9.6,14.8,384.02
136,28,10,2007,-9,0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,2.8,2.0,72,0.0,0.0,100,2.8,2.0,72,2.2,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,443.0,443.0,1.5,443.0,750.0,450.0,360.2,250.8,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,23.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.1,4.2,6.2,384.02
137,29,10,2007,-9,0,441.3,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-9.9,2.1,1.9,91,0.0,0.0,100,2.1,1.9,91,2.7,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,441.3,441.3,1.5,441.3,750.0,450.0,360.2,245.2,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,21.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,-1.4,4.7,10.8,384.02
138,30,10,2007,-9,0,440.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.7,1.3,74,0.0,0.0,100,1.7,1.3,74,3.5,1.5,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,18.7,10.711,76.5,8.193,40.963,99,4.67,0.0,0.0,440.1,440.1,1.5,440.1,750.0,450.0,360.2,242.5,221.5,150.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,-9.9,-9.0,20.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.9,5.5,11.8,384.02
